,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
63,https://www.blablacar.it/passaggio-milano-roma-771121935,2017-05-22,09:00:00,Milano,45.4617212,9.1685043,"Via Gian Battista Vico, 20123 Milano, Italia",Roma,41.8803199,12.5085675,"Piazza Tuscolo, 00183 Roma, Italia",28.5,576,3,3,771121935-milano-roma,"[Milano, Roma]",manual,online
64,https://www.blablacar.it/passaggio-milano-baveno-738094650,2017-05-22,15:50:00,Milano,45.4654219,9.1859243,Milano,Baveno,45.9112569,8.5036227,"Baveno, Corso Garibaldi",8.5,95,2,2,738094650-milano-baveno,"[Caserta, Milano, Baveno]",manual,online
65,https://www.blablacar.it/passaggio-milan-brescia-751189885,2017-05-24,19:30:00,Milano,45.4654219,9.1859243,"Milan, Italie",Brescia,45.5415526,10.2118019,"Brescia, Italie",8.5,96,3,3,751189885-milan-brescia,"[Lione, Milano, Brescia]",manual,online
66,https://www.blablacar.it/passaggio-milano-parma-757194750,2017-05-24,21:40:23,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,"Parma, PR",5.5,132,2,3,757194750-milano-parma,"[Mulhouse, Milano, Parma, Macerata]",auto,online
67,https://www.blablacar.it/passaggio-milan-brescia-754724150,2017-05-25,00:40:00,Milano,45.4654219,9.1859243,"Milan, Italie",Brescia,45.5415526,10.2118019,"Brescia, Italie",7.5,96,3,3,754724150-milan-brescia,"[Milano, Brescia]",auto,online
68,https://www.blablacar.it/passaggio-milano-londra-754864990,2017-05-25,02:20:00,Milano,45.465423584,9.18592453,"Milano, MI",Londra,51.507350922,-0.127758294,"Londra, Regno Unito",78.5,1301,3,3,754864990-milano-londra,"[Brescia, Milano, Londra]",manual,online
69,https://www.blablacar.it/passaggio-milan-pag-769322920,2017-05-25,07:40:00,Milano,45.4654219,9.1859243,"Milan, Italie",Pago,44.4672189,14.9916876,Pag,38.0,622,2,2,769322920-milan-pag,"[Reims, Milano, Pago]",auto,online
70,https://www.blablacar.it/passaggio-milano-monaco-ville-751939690,2017-05-25,09:00:00,Milano,45.4858273,9.2165366,"Loreto M1-M2, Milano",Monaco-Ville,43.737411,7.420816,"Monaco, Principato di Monaco",23.0,319,3,3,751939690-milano-monaco-ville,"[Milano, Monaco-Ville, Valencia]",manual,online
71,https://www.blablacar.it/passaggio-milan-london-698921083,2017-05-25,09:00:00,Milano,45.4858877,9.2042827,"Milano Centrale Railway Station, Milan, Metropolitan City of Mil",Londra,51.5187516,-0.0814374,"Liverpool Street Station, London",116.0,1302,3,3,698921083-milan-london,"[Milano, Londra]",manual,online
72,https://www.blablacar.it/passaggio-mailand-monaco-ville-742831620,2017-05-25,11:20:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Monaco-Ville,43.737411,7.420816,"Monaco-Ville, Monaco",23.0,307,3,3,742831620-mailand-monaco-ville,"[Monaco Di Baviera, Milano, Monaco-Ville]",manual,online
73,https://www.blablacar.it/passaggio-milan-bergame-769287615,2017-05-25,12:50:00,Milano,45.4838504,9.2034067,"Piazza Duca d'Aosta, 6, Milan, 20124 Italien",Bergamo,45.698349,9.6771141,"Bergame, Italie",5.5,49,3,3,769287615-milan-bergame,"[Zurigo, Milano, Bergamo]",manual,online
74,https://www.blablacar.it/passaggio-milano-torino-703519648,2017-05-25,19:00:00,Milano,45.4875843,9.1576951,"Piazza Firenze, Milano, MI",Torino,45.0644847,7.649184,"Piazza Sabotino, Torino, TO",6.5,148,4,4,703519648-milano-torino,"[Milano, Torino]",auto,online
75,https://www.blablacar.it/passaggio-milan-monaco-771694615,2017-05-26,01:30:00,Milano,45.4654219,9.1859243,"Milán, Italia",Monaco-Ville,43.737411,7.420816,"Mónaco, Mónaco",18.5,305,3,3,771694615-milan-monaco,"[Bistrița, Milano, Monaco-Ville, Madrid]",auto,online
76,https://www.blablacar.it/passaggio-milaan-nijmegen-718288764,2017-05-26,14:20:00,Milano,45.4654219,9.1859243,"Milaan, Italië",Nimega,51.8125626,5.8372264,Nijmegen,68.5,955,1,1,718288764-milaan-nijmegen,"[Civita, Milano, Nimega]",auto,online
77,https://www.blablacar.it/passaggio-milano-brescia-754864995,2017-05-27,00:30:00,Milano,45.465423584,9.18592453,"Milano, MI",Brescia,45.541553497,10.211801529,"Brescia, BS",6.5,96,3,3,754864995-milano-brescia,"[Londra, Milano, Brescia]",manual,online
78,https://www.blablacar.it/passaggio-milan-lyon-734628535,2017-05-28,13:00:00,Milano,45.46549,9.18588,"Milan, Italie",Lione,45.737621,4.837364,"Métro Jean Jaurès, 69007 Lyon",31.5,442,1,3,734628535-milan-lyon,"[Mulini, Milano, Lione]",auto,online
79,https://www.blablacar.it/passaggio-milan-lyon-751189890,2017-05-28,15:20:00,Milano,45.4654219,9.1859243,"Milan, Italie",Lione,45.764043,4.835659,"Lyon, gare Part-Dieu, (côté parking, gare routière)",40.5,452,3,3,751189890-milan-lyon,"[Brescia, Milano, Lione]",manual,online
80,https://www.blablacar.it/passaggio-milan-lyon-769322985,2017-05-28,18:40:00,Milano,45.4654219,9.1859243,"Milan, Italie",Lione,45.764043,4.835659,Lyon,27.5,452,2,2,769322985-milan-lyon,"[Pago, Milano, Lione, Reims]",auto,online
81,https://www.blablacar.it/passaggio-milano-zurigo-757194905,2017-05-28,22:50:23,Milano,45.4654219,9.1859243,"Milano, Italia",Zurigo,47.3768866,8.541694,"Zurigo, Svizzera",17.5,280,3,3,757194905-milano-zurigo,"[Macerata, Milano, Zurigo, Mulhouse]",auto,online
82,https://www.blablacar.it/passaggio-milano-aeroporto-orio-al-serio-bergamo-771482585,2017-05-29,09:10:17,Milano,45.465423584,9.18592453,"Milano, Italia","Aeroporto (Orio al Serio), Bergamo",45.66494751,9.699608803,"Aeroporto (Orio al Serio), Bergamo",5.5,52,1,1,771482585-milano-aeroporto-orio-al-serio-bergamo,"[Limone Piemonte, Milano]",manual,online
83,https://www.blablacar.it/passaggio-milano-yverdon-les-bains-767933990,2017-05-29,10:00:00,Milano,45.4654219,9.1859243,milano,Yverdon-Les-Bains,46.7784736,6.641183,"Yverdon-les-Bains, Svizzera",21.5,363,3,3,767933990-milano-yverdon-les-bains,"[Milano, Yverdon-Les-Bains]",auto,online
84,https://www.blablacar.it/passaggio-mailand-muenchen-742831665,2017-05-29,19:50:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Monaco Di Baviera,48.1351253,11.5819806,"München, Deutschland",34.0,496,3,3,742831665-mailand-muenchen,"[Monaco-Ville, Milano, Monaco Di Baviera]",manual,online
85,https://www.blablacar.it/passaggio-milan-dijon-728617015,2017-05-30,18:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Digione,47.311706,5.070373,"Université, Dijon",40.5,571,2,2,728617015-milan-dijon,"[Milano, Digione]",manual,online
86,https://www.blablacar.it/passaggio-mailand-frankfurt-am-main-757787620,2017-05-31,08:00:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Francoforte,50.1109221,8.6821267,Frankfurt am Main,44.5,665,3,3,757787620-mailand-frankfurt-am-main,"[Milano, Francoforte]",manual,online
87,https://www.blablacar.it/passaggio-milano-barcellona-762245505,2017-05-31,09:00:00,Milano,45.4935201,9.2103039,"Via Giovanni Battista Sammartini, 50, 20125 Milano, Italia",Barcellona,41.4004232,2.1761046,"Carrer d'Aragó, 430, 08013 Barcelona, Spagna",88.5,1009,3,3,762245505-milano-barcellona,"[Milano, Barcellona]",manual,online
