,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
25,25,https://www.blablacar.it/passaggio-milan-berne-683978506,2017-01-01,11:00:00,Milano,45.46549,9.18588,"Milan, Italie",Berna,46.948034,7.4472175,"Berne, Suisse",26.5,355,2,3,683978506-milan-berne,"[Milano, Berna]",manual,online
26,26,https://www.blablacar.it/passaggio-milano-caserta-702175823,2017-01-01,11:00:42,Milano,45.4654219,9.1859243,"Milano, Italia",Caserta,41.0723484,14.3311337,"81100 Caserta CE, Italia",34.0,748,2,2,702175823-milano-caserta,"[Milano, Caserta]",manual,online
27,27,https://www.blablacar.it/passaggio-mailand-schorndorf-705869148,2017-01-01,11:00:57,Milano,45.47903,9.1443735,"Lotto M1-M5, Milan",Schorndorf,48.8015423,9.52962,"Schorndorf, Deutschland",28.5,502,3,3,705869148-mailand-schorndorf,"[Milano, Schorndorf]",auto,online
28,28,https://www.blablacar.it/passaggio-milano-como-710166949,2017-01-01,11:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Como,45.8150149,9.0841481,"Piazza Giacomo Matteotti, Como, CO",7.5,52,1,3,710166949-milano-como,"[Parma, Milano, Como]",auto,online
29,29,https://www.blablacar.it/passaggio-milano-chivasso-709003919,2017-01-01,11:10:28,Milano,45.465423584,9.18592453,Milano,Chivasso,45.1900384,7.888952,"Chivasso, TO, Italia",8.5,123,2,2,709003919-milano-chivasso,"[Chiasso, Milano, Chivasso, Torino]",manual,online
30,30,https://www.blablacar.it/passaggio-milano-udine-709786679,2017-01-01,11:30:26,Milano,45.4589553,9.1702658,"Piazza Sant'Agostino, 20123 Milano, Italia",Udine,46.0559417,13.241578,"Stazione ferroviaria, Udine",21.5,392,1,2,709786679-milano-udine,"[Milano, Udine]",auto,online
31,31,https://www.blablacar.it/passaggio-milano-ponte-di-legno-708916524,2017-01-01,12:00:00,Milano,45.46549,9.18588,"Milano, MI",Ponte Di Legno,46.2602731,10.5090969,"Ponte di Legno, BS",10.5,166,4,4,708916524-milano-ponte-di-legno,"[Milano, Ponte Di Legno]",manual,online
32,32,https://www.blablacar.it/passaggio-milan-belfort-709573404,2017-01-01,12:00:00,Milano,45.4654219,9.1859243,Milan,Belfort,47.639674,6.863849,Belfort,35.0,413,2,2,709573404-milan-belfort,"[Milano, Belfort]",auto,online
33,33,https://www.blablacar.it/passaggio-mailand-muenchen-710736244,2017-01-01,12:00:00,Milano,45.46549,9.18588,"Mailand, Italien",Monaco Di Baviera,48.1351253,11.5819806,München,41.5,496,1,1,710736244-mailand-muenchen,"[Milano, Monaco Di Baviera, Berlino]",manual,online
34,34,https://www.blablacar.it/passaggio-milano-torino-706793193,2017-01-01,12:00:06,Milano,45.4873878,9.2152204,"Loreto, Milano, Italia",Torino,45.074091,7.668519,"Porta Susa, Turin",6.5,145,2,2,706793193-milano-torino,"[Milano, Torino, Vénosc]",manual,online
35,35,https://www.blablacar.it/passaggio-milano-genova-706012468,2017-01-01,12:00:57,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4285278,8.8114707,"Pegli, Genova, Italia",8.5,146,4,4,706012468-milano-genova,"[Milano, Genova]",manual,online
36,36,https://www.blablacar.it/passaggio-mailand-freiburg-im-breisgau-700251675,2017-01-01,12:10:00,Milano,45.46549,9.18588,"Mailand, Italien",Friburgo In Brisgovia,47.9982792,7.8420242,"Hauptbahnhof, Freiburg",28.5,408,1,2,700251675-mailand-freiburg-im-breisgau,"[Venezia, Milano, Friburgo In Brisgovia]",manual,online
37,37,https://www.blablacar.it/passaggio-milan-turin-681799606,2017-01-01,12:30:00,Milano,45.46549,9.18588,"Milan, Italie",Torino,45.070312,7.6868565,Turin,6.5,146,2,3,681799606-milan-turin,"[Milano, Torino, Lione]",auto,online
38,38,https://www.blablacar.it/passaggio-milano-lugano-710798939,2017-01-01,12:50:59,Milano,45.4654219,9.1859243,Milano,Lugano,46.0036778,8.951052,"Lugano, Svizzera",6.5,80,3,3,710798939-milano-lugano,"[Genova, Milano, Lugano, Basilea]",manual,online
39,39,https://www.blablacar.it/passaggio-milano-torino-706203073,2017-01-01,13:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Torino,45.0702542,7.6865394,"Torino, TO",6.5,144,1,1,706203073-milano-torino,"[Treviso, Milano, Torino]",auto,online
40,40,https://www.blablacar.it/passaggio-milano-torino-705281488,2017-01-01,13:00:00,Milano,45.4856799,9.2037979,"Milano Centrale, Milano, MI",Torino,45.0716228,7.6659039,"Torino Porta Susa, Corso Bolzano, Torino, TO",8.5,145,1,1,705281488-milano-torino,"[Milano, Torino]",manual,online
41,41,https://www.blablacar.it/passaggio-milano-bologna-708245731,2017-01-01,13:00:00,Milano,45.4378955,9.1671754,"Famagosta m2, Milano, MI",Bologna,44.5164614,11.3598671,"Via Stalingrado, Bologna, BO",13.0,217,2,3,708245731-milano-bologna,"[Milano, Bologna, Terni]",auto,online
42,42,https://www.blablacar.it/passaggio-milan-lucerne-710153739,2017-01-01,13:20:11,Milano,45.4654219,9.1859243,"Milan, Italie",Lucerna,47.0501682,8.3093072,"Lucerne, Suisse",20.5,245,1,3,710153739-milan-lucerne,"[Brescia, Milano, Lucerna, Friburgo]",auto,online
43,43,https://www.blablacar.it/passaggio-milano-montecampione-710776379,2017-01-01,13:20:25,Milano,45.4654219,9.1859243,"Milano, Italia",Montecampione,45.8280862,10.1878166,"Via Plan di Montecampione, 25040 Montecampione BS, Italia",7.5,110,3,3,710776379-milano-montecampione,"[Arese, Milano, Montecampione]",manual,online
44,44,https://www.blablacar.it/passaggio-milano-firenze-710613924,2017-01-01,13:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Firenze,43.7695604,11.2558136,"Firenze, FI, Italia",23.0,306,3,3,710613924-milano-firenze,"[Milano, Firenze]",manual,online
45,45,https://www.blablacar.it/passaggio-milano-parma-704628998,2017-01-01,14:00:00,Milano,45.46549,9.18588,Milano,Parma,44.801485,10.3279036,"Parma, PR",8.5,132,1,3,704628998-milano-parma,"[Milano, Parma, Lido Di Volano]",manual,online
46,46,https://www.blablacar.it/passaggio-milan-cavaillon-705909568,2017-01-01,14:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Cavaillon,43.8365319,5.0407814,Cavaillon,44.5,547,3,3,705909568-milan-cavaillon,"[Milano, Cavaillon]",auto,online
47,47,https://www.blablacar.it/passaggio-milan-vitoria-gasteiz-630791355,2017-01-01,14:00:00,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Vitoria-Gasteiz,42.8591656,-2.6817918,Vitoria-Gasteiz,88.5,1319,3,3,630791355-milan-vitoria-gasteiz,"[Milano, Vitoria-Gasteiz]",manual,online
48,48,https://www.blablacar.it/passaggio-milan-lucerne-710888484,2017-01-01,14:00:21,Milano,45.4654219,9.1859243,"Milan, Italie",Lucerna,47.0501682,8.3093072,"Lucerne, Suisse",17.5,245,2,2,710888484-milan-lucerne,"[Milano, Lucerna, Montbéliard]",manual,online
49,49,https://www.blablacar.it/passaggio-milano-chiavari-709734554,2017-01-01,14:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Chiavari,44.3168017,9.3200782,"Chiavari, GE",10.5,171,1,3,709734554-milano-chiavari,"[Milano, Chiavari]",manual,online
50,50,https://www.blablacar.it/passaggio-milano-treviso-710528599,2017-01-01,14:30:00,Milano,45.46549,9.18588,"Milano, MI",Treviso,45.6668893,12.2430437,"Treviso, TV",17.5,286,3,3,710528599-milano-treviso,"[Milano, Treviso]",manual,online
51,51,https://www.blablacar.it/passaggio-milano-verona-708405097,2017-01-01,14:50:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Verona,45.43838501,10.991621971,"Verona, VR, Italia",9.5,160,1,2,708405097-milano-verona,"[Milano, Verona, Legnago]",auto,online
52,52,https://www.blablacar.it/passaggio-milano-peschiera-del-garda-710367089,2017-01-01,15:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Peschiera Del Garda,45.439640045,10.686545372,Peschiera del Garda,8.5,137,3,3,710367089-milano-peschiera-del-garda,"[Milano, Peschiera Del Garda, Rovereto]",manual,online
53,53,https://www.blablacar.it/passaggio-milano-venezia-709606369,2017-01-01,15:00:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI, Italia",Venezia,45.4380167,12.3180937,"Piazzale Roma, Venezia, VE, Italia",15.0,267,2,4,709606369-milano-venezia,"[Milano, Venezia]",manual,online
54,54,https://www.blablacar.it/passaggio-milano-ulma-710554289,2017-01-01,15:00:00,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Ulma,48.4010822,9.9876076,"Ulma, Germania",26.5,432,3,3,710554289-milano-ulma,"[Milano, Ulma]",manual,online
55,55,https://www.blablacar.it/passaggio-milano-sanremo-710490289,2017-01-01,15:00:54,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Sanremo,43.8159671,7.7760567,"18038 Sanremo IM, Italia",23.0,261,1,1,710490289-milano-sanremo,"[Milano, Sanremo]",manual,online
56,56,https://www.blablacar.it/passaggio-milano-parma-710688794,2017-01-01,15:10:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI",Parma,44.801485,10.3279036,"Parma, PR",8.5,129,1,3,710688794-milano-parma,"[Lugano, Milano, Parma, Castiglione Dei Pepoli]",auto,online
57,57,https://www.blablacar.it/passaggio-milano-parma-708016016,2017-01-01,15:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Parma,44.801485,10.3279036,"Parma, PR",8.5,128,1,2,708016016-milano-parma,"[Milano, Parma, Arezzo]",auto,online
58,58,https://www.blablacar.it/passaggio-milano-ventimiglia-709495154,2017-01-01,15:30:00,Milano,45.4374087,9.1689964,"Famagosta, Milano, MI",Ventimiglia,43.7912366,7.6075864,Ventimiglia,25.0,278,1,2,709495154-milano-ventimiglia,"[Milano, Ventimiglia, Antibes]",manual,online
59,59,https://www.blablacar.it/passaggio-milano-firenze-710184724,2017-01-01,15:30:02,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Firenze,43.7695604,11.2558136,"Firenze, FI, Italia",19.5,306,1,3,710184724-milano-firenze,"[Milano, Firenze]",manual,online
60,60,https://www.blablacar.it/passaggio-milano-torino-710943914,2017-01-01,15:30:18,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Torino,45.074091,7.668519,"Porta Susa, Turin",10.5,145,4,4,710943914-milano-torino,"[Milano, Torino]",manual,online
61,61,https://www.blablacar.it/passaggio-milano-bergamo-709820729,2017-01-01,15:40:08,Milano,45.4654219,9.1859243,Milano,Bergamo,45.6982642,9.6772698,"Bergamo BG, Italia",5.5,52,2,4,709820729-milano-bergamo,"[Torino, Milano, Bergamo, Padova]",manual,online
62,62,https://www.blablacar.it/passaggio-milano-genova-710215514,2017-01-01,15:50:00,Milano,45.4376,9.16815,"Famagosta m2, Milano, MI",Genova,44.4283,8.75222,"Genova Voltri, Genova, GE - ARENZANO - COGOLETO",10.5,140,2,4,710215514-milano-genova,"[Milano, Genova, Varazze]",auto,online
63,63,https://www.blablacar.it/passaggio-mailand-bludenz-710749834,2017-01-01,15:50:45,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Bludenz,47.15991,9.80821,"Bludenz, Österreich",17.5,300,2,2,710749834-mailand-bludenz,"[Nizza, Milano, Bludenz]",manual,online
64,64,https://www.blablacar.it/passaggio-milano-istrana-700278439,2017-01-01,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Istrana,45.6785452,12.0993682,"Istrana, TV",16.5,271,1,3,700278439-milano-istrana,"[Milano, Istrana]",auto,online
65,65,https://www.blablacar.it/passaggio-milano-viterbo-703179828,2017-01-01,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Viterbo,42.4206766,12.107669,"Viterbo, VT, Italia",31.5,512,2,2,703179828-milano-viterbo,"[Milano, Viterbo]",manual,online
66,66,https://www.blablacar.it/passaggio-milano-spoleto-pg-italia-708055521,2017-01-01,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia","Spoleto, PG, Italia",42.7190298,12.6905326,"Spoleto, PG, Italia",31.5,518,2,2,708055521-milano-spoleto-pg-italia,[Milano],manual,online
67,67,https://www.blablacar.it/passaggio-milano-padova-710677064,2017-01-01,16:00:08,Milano,45.4654219,9.1859243,"Milano, Italia",Padova,45.4064349,11.8767611,"Padova PD, Italia",18.5,245,3,3,710677064-milano-padova,"[Milano, Padova]",manual,online
68,68,https://www.blablacar.it/passaggio-milano-modena-710743924,2017-01-01,16:00:27,Milano,45.4654219,9.1859243,"Milano, Italia",Modena,44.654817,10.868112,"Modena Nord (casello), Modena",12.0,171,1,4,710743924-milano-modena,"[Milano, Modena, Formigine]",manual,online
69,69,https://www.blablacar.it/passaggio-milano-verona-710905999,2017-01-01,16:00:46,Milano,45.43256,9.20133,"Via Giuseppe Ripamonti, 193, 20141 Milano, Italia",Verona,45.4291016,10.9823731,"Stazione Verona Porta Nuova, Piazzale XXV Aprile, 37138 Verona V",15.0,168,3,3,710905999-milano-verona,"[Milano, Verona, Lonigo]",auto,online
70,70,https://www.blablacar.it/passaggio-milano-pistoia-710195949,2017-01-01,16:00:50,Milano,45.4532979,9.1695933,"Milano Porta Genova, Piazzale Stazione Genova, 4, 20144 Milano, ",Pistoia,43.9303475,10.9078587,"51100 Pistoia PT, Italia",19.5,317,2,3,710195949-milano-pistoia,"[Milano, Pistoia]",manual,online
71,71,https://www.blablacar.it/passaggio-milano-chiavari-710876174,2017-01-01,16:10:33,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Chiavari,44.3168416,9.3199822,"16043 Chiavari GE, Italia",12.0,170,2,3,710876174-milano-chiavari,"[Milano, Chiavari]",auto,online
72,72,https://www.blablacar.it/passaggio-milano-brescia-707264501,2017-01-01,16:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia, BS, Italia",5.5,96,1,3,707264501-milano-brescia,"[Torino, Milano, Brescia, Desenzano Del Garda]",manual,online
73,73,https://www.blablacar.it/passaggio-milano-rimini-705562853,2017-01-01,16:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Rimini,44.0678288,12.5695158,"Rimini, RN, Italia",23.0,327,2,2,705562853-milano-rimini,"[Milano, Rimini]",auto,online
74,74,https://www.blablacar.it/passaggio-milano-loano-707430491,2017-01-01,16:50:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Loano,44.1305508,8.2612069,"Loano, SV",14.0,195,4,4,707430491-milano-loano,"[Neuchâtel, Milano, Loano]",manual,online
75,75,https://www.blablacar.it/passaggio-milano-bologna-710899129,2017-01-01,17:00:00,Milano,45.46549,9.18588,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",12.0,216,3,3,710899129-milano-bologna,"[Milano, Bologna, Patù]",manual,online
76,76,https://www.blablacar.it/passaggio-milano-san-mariano-697742203,2017-01-01,17:00:00,Milano,45.43775177,9.168412209,"Famagosta m2, Milano, MI, Italia",San Mariano,43.08713913,12.305044174,"San Mariano, PG, Italia",28.5,445,1,1,697742203-milano-san-mariano,"[Milano, San Mariano]",manual,online
77,77,https://www.blablacar.it/passaggio-milano-castel-di-lama-stazione-63100-ascoli-piceno-ap-italia-710426119,2017-01-01,17:00:28,Milano,45.4654219,9.1859243,"Milano, Italia","Castel di Lama Stazione, 63100 Ascoli Piceno AP, Italia",42.8640929,13.724874,"Castel di Lama Stazione, 63100 Ascoli Piceno AP, Italia",36.0,529,1,2,710426119-milano-castel-di-lama-stazione-63100-ascoli-piceno-ap-italia,[Milano],auto,online
78,78,https://www.blablacar.it/passaggio-milano-bologna-710715789,2017-01-01,17:10:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Bologna,44.494887,11.3426163,"Bologna, BO, Italia",13.0,216,2,2,710715789-milano-bologna,"[Siena, Milano, Bologna, Aosta]",manual,online
79,79,https://www.blablacar.it/passaggio-milano-torino-708496501,2017-01-01,17:50:00,Milano,45.46549,9.18588,"Milano, MI",Torino,45.0702542,7.6865394,"Torino, TO",6.5,146,2,3,708496501-milano-torino,"[Pescantina, Milano, Torino, Valdieri]",manual,online
80,80,https://www.blablacar.it/passaggio-milano-brescia-710152914,2017-01-01,17:50:00,Milano,45.465423584,9.18592453,Milano,Brescia,45.541553497,10.211801529,Brescia,7.5,96,3,3,710152914-milano-brescia,"[Torino, Milano, Brescia, Verona]",manual,online
81,81,https://www.blablacar.it/passaggio-milano-bologna-706711928,2017-01-01,17:50:57,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.50630188,11.342697144,"Stazione Centrale, Bologna",15.0,219,1,3,706711928-milano-bologna,"[Cossato, Milano, Bologna, Cesena]",manual,online
82,82,https://www.blablacar.it/passaggio-milano-pallanzeno-708384797,2017-01-01,18:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Pallanzeno,46.0396515,8.2603284,"Pallanzeno, VB, Italia",7.5,119,3,3,708384797-milano-pallanzeno,"[Milano, Pallanzeno]",auto,online
83,83,https://www.blablacar.it/passaggio-milano-rapallo-709204814,2017-01-01,18:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Rapallo,44.3498211,9.2338889,"Rapallo, GE, Italia",12.0,162,2,3,709204814-milano-rapallo,"[Milano, Rapallo]",auto,online
84,84,https://www.blablacar.it/passaggio-milano-bologna-710635189,2017-01-01,18:00:00,Milano,45.46549,9.18588,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",13.0,216,2,3,710635189-milano-bologna,"[Milano, Bologna]",manual,online
85,85,https://www.blablacar.it/passaggio-milano-cles-710578239,2017-01-01,18:00:00,Milano,45.46549,9.18588,"Milano, MI",Cles,46.3645084,11.0355046,"Cles, TN",16.5,261,3,3,710578239-milano-cles,"[Milano, Cles]",manual,online
86,86,https://www.blablacar.it/passaggio-milan-nice-709510159,2017-01-01,18:00:00,Milano,45.4372427,9.1681331,"Famagosta, Milan, Italie",Nizza,43.7101728,7.2619532,"Nice, France",26.5,310,2,3,709510159-milan-nice,"[Milano, Nizza, Tolone]",auto,online
87,87,https://www.blablacar.it/passaggio-milano-torino-710747839,2017-01-01,18:00:54,Milano,45.4973525,9.1855444,"Piazzale Carlo Maciachini, 20159 Milano, Italia",Torino,45.0716228,7.6659039,"Torino Porta Susa, Corso Bolzano, 10121 Torino, Italia",6.5,143,4,4,710747839-milano-torino,"[Milano, Torino]",auto,online
88,88,https://www.blablacar.it/passaggio-milano-torino-691776490,2017-01-01,18:10:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Torino,45.071013,7.6663374,"Torino Porta Susa, Torino, TO",10.5,145,1,1,691776490-milano-torino,"[Salerno, Milano, Torino]",manual,online
89,89,https://www.blablacar.it/passaggio-milano-bologna-705015433,2017-01-01,18:30:42,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",13.0,216,3,3,705015433-milano-bologna,"[Colmar, Milano, Bologna]",manual,online
90,90,https://www.blablacar.it/passaggio-milano-piacenza-710211549,2017-01-01,18:40:46,Milano,45.4654219,9.1859243,Milano,Piacenza,45.0526206,9.6929845,Piacenza,5.5,71,2,4,710211549-milano-piacenza,"[Sesto San Giovanni, Milano, Piacenza, Bologna]",auto,online
91,91,https://www.blablacar.it/passaggio-milano-torino-710583784,2017-01-01,19:00:00,Milano,45.4654,9.18592,"Milano, MI",Torino,45.0703,7.6869,"Torino, TO",7.5,144,1,1,710583784-milano-torino,"[Milano, Torino]",manual,online
92,92,https://www.blablacar.it/passaggio-milano-grosseto-709653059,2017-01-01,19:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Grosseto,42.763526917,11.112363815,"Grosseto, GR, Italia",28.5,431,3,3,709653059-milano-grosseto,"[Milano, Grosseto]",manual,online
93,93,https://www.blablacar.it/passaggio-mailand-genua-709061479,2017-01-01,19:10:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Genova,44.4056499,8.946256,"Genua, Italien",12.0,148,2,2,709061479-mailand-genua,"[Norimberga, Milano, Genova, Finale Ligure]",manual,online
94,94,https://www.blablacar.it/passaggio-milano-savona-709902239,2017-01-01,19:30:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Savona,44.3048485,8.467631,"Via Tissoni Giovanni, Savona, SV",9.5,172,3,3,709902239-milano-savona,"[Milano, Savona]",auto,online
95,95,https://www.blablacar.it/passaggio-milano-cattolica-710678904,2017-01-01,19:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Cattolica,43.9629943,12.7422429,"Cattolica, RN, Italia",21.5,347,3,3,710678904-milano-cattolica,"[Milano, Cattolica]",manual,online
96,96,https://www.blablacar.it/passaggio-milano-bologna-689123794,2017-01-01,19:30:16,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.5345216,11.2878593,"Aeroporto di Bologna, Via del Triumvirato, 84, 40132 Bologna, It",13.0,213,1,4,689123794-milano-bologna,"[Milano, Bologna, Imola]",manual,online
97,97,https://www.blablacar.it/passaggio-milan-montbeliard-709526009,2017-01-01,19:30:35,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Montbéliard,47.510356,6.798466,"25200 Montbéliard, France",31.5,435,2,2,709526009-milan-montbeliard,"[Milano, Montbéliard]",manual,online
98,98,https://www.blablacar.it/passaggio-milano-sondrio-709698244,2017-01-01,20:00:06,Milano,45.4654219,9.1859243,"Milano, Italia",Sondrio,46.1698583,9.8787674,"23100 Sondrio SO, Italia",8.5,144,2,2,709698244-milano-sondrio,"[La Spezia, Milano, Sondrio]",manual,online
99,99,https://www.blablacar.it/passaggio-milano-falconara-marittima-669915298,2017-01-01,20:10:51,Milano,45.4654219,9.1859243,"Milano, Italia",Falconara Marittima,43.6276081,13.4029204,"60015 Falconara Marittima AN, Italia",28.5,415,3,3,669915298-milano-falconara-marittima,"[Étampes, Milano, Falconara Marittima]",manual,online
100,100,https://www.blablacar.it/passaggio-milano-pietrasanta-710539739,2017-01-01,20:30:00,Milano,45.46549,9.18588,"Milano, MI",Pietrasanta,43.9595513,10.2286323,"Pietrasanta, LU",20.5,253,1,3,710539739-milano-pietrasanta,"[Milano, Pietrasanta]",auto,online
101,101,https://www.blablacar.it/passaggio-milano-padova-705819423,2017-01-01,20:30:42,Milano,45.4654219,9.1859243,"Milano, Italia",Padova,45.416793823,11.881027222,"Stazione Centrale, Padova",14.0,238,3,3,705819423-milano-padova,"[Milano, Padova]",manual,online
102,102,https://www.blablacar.it/passaggio-milano-bologna-709848574,2017-01-01,20:30:48,Milano,45.4378921,9.1671772,"Famagosta m2, Milano, MI",Bologna,44.5047937,11.344625,"Bologna Stazione Centrale, Bologna, BO",13.0,215,2,3,709848574-milano-bologna,"[Milano, Bologna]",manual,online
103,103,https://www.blablacar.it/passaggio-milan-savona-708859927,2017-01-01,20:40:00,Milano,45.453296661,9.169592857,"Milano Porta Genova, Piazzale Stazione Genova, Milan, Italie",Savona,44.297561646,8.464500427,Savona,9.5,173,1,3,708859927-milan-savona,"[Milano, Savona, Antibes]",manual,online
104,104,https://www.blablacar.it/passaggio-milano-bologna-710535919,2017-01-01,21:00:01,Milano,45.4839709,9.2060969,"Centrale, Milano, Italia",Bologna,44.5058803,11.3433706,"Bologna Centrale, Piazza delle Medaglie d'Oro, 40121 Bologna, It",15.0,216,2,3,710535919-milano-bologna,"[Milano, Bologna]",manual,online
105,105,https://www.blablacar.it/passaggio-milano-cascina-malpensa-710099114,2017-01-01,21:00:46,Milano,45.4654219,9.1859243,"Milano, Italia",Cascina Malpensa,45.7156434,8.5909999,"28053 Cascina Malpensa NO, Italia",6.5,64,2,2,710099114-milano-cascina-malpensa,"[Rovereto, Milano, Cascina Malpensa, Borgomanero]",manual,online
106,106,https://www.blablacar.it/passaggio-milano-genova-711288844,2017-01-01,21:30:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI, Italia",Genova,44.4066422,8.9468522,"Brignole, Genova, GE, Italia",9.5,140,3,3,711288844-milano-genova,"[Milano, Genova]",manual,online
107,107,https://www.blablacar.it/passaggio-milano-peschiera-del-garda-708595689,2017-01-01,21:30:19,Milano,45.4654219,9.1859243,"Milano, Italia",Peschiera Del Garda,45.4396385,10.6865449,"37019 Peschiera del Garda VR, Italia",9.5,137,2,4,708595689-milano-peschiera-del-garda,"[Como, Milano, Peschiera Del Garda, Trento]",manual,online
108,108,https://www.blablacar.it/passaggio-milano-rovato-711076614,2017-01-01,21:50:00,Milano,45.46549,9.18588,"Milano, MI",Rovato,45.5654088,9.99993,"Rovato, BS",6.5,79,3,3,711076614-milano-rovato,"[Milano, Rovato]",manual,online
109,109,https://www.blablacar.it/passaggio-milano-torino-710834649,2017-01-01,21:50:00,Milano,45.465423584,9.18592453,Milano,Torino,45.0620791,7.6784795,"Torino Porta Nuova, Corso Vittorio Emanuele II, Torino, TO, Ital",8.5,146,3,3,710834649-milano-torino,"[Brescia, Milano, Torino]",manual,online
110,110,https://www.blablacar.it/passaggio-milan-lugano-710640464,2017-01-01,21:50:25,Milano,45.4654219,9.1859243,Milan,Lugano,46.0036778,8.951052,"Lugano, Switzerland",7.5,80,3,3,710640464-milan-lugano,"[Genova, Milano, Lugano]",manual,online
111,111,https://www.blablacar.it/passaggio-milan-lyon-708321451,2017-01-01,22:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Lione,45.7640299,4.8350211,Lyon,32.5,452,3,3,708321451-milan-lyon,"[Timișoara, Milano, Lione]",auto,online
112,112,https://www.blablacar.it/passaggio-milano-padova-711230669,2017-01-01,22:00:05,Milano,45.4514341,9.2034002,"Porta Romana, 20135 Milano, Italia",Padova,45.416793823,11.881027222,"Stazione Centrale, Padova",16.5,245,2,2,711230669-milano-padova,"[Milano, Padova]",manual,online
113,113,https://www.blablacar.it/passaggio-milano-trento-709371199,2017-01-01,22:00:48,Milano,45.4654219,9.1859243,"Milano, Italia",Trento,46.0747793,11.1217486,"Trento, Italia",15.0,235,4,4,709371199-milano-trento,"[Milano, Trento]",manual,online
114,114,https://www.blablacar.it/passaggio-milano-brescia-701417391,2017-01-01,22:20:11,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Brescia,45.532868,10.213129,"Stazione ferroviaria, Brescia",6.5,93,2,4,701417391-milano-brescia,"[Chalon-Sur-Saône, Milano, Brescia]",auto,online
115,115,https://www.blablacar.it/passaggio-milano-brescia-705221453,2017-01-01,22:40:00,Milano,45.46549,9.18588,"Milano, MI",Brescia,45.5415482,10.2118411,"Brescia, BS",7.5,96,2,3,705221453-milano-brescia,"[Grenoble, Milano, Brescia, Desenzano Del Garda]",manual,online
116,116,https://www.blablacar.it/passaggio-milan-turin-707149823,2017-01-01,23:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Torino,45.070312,7.6868565,"Torino, TO, Italia",15.0,146,1,2,707149823-milan-turin,"[Chianciano Terme, Milano, Torino, Meyrin]",auto,online
117,117,https://www.blablacar.it/passaggio-milan-nice-703956878,2017-01-01,23:30:00,Milano,45.4654219,9.1859243,"Milan, Italie",Nizza,43.7101728,7.2619532,Nice,31.5,315,2,2,703956878-milan-nice,"[Saverne, Milano, Nizza, Mandelieu-La-Napoule]",manual,online
118,118,https://www.blablacar.it/passaggio-milano-varese-708025436,2017-01-01,23:30:03,Milano,45.4654,9.18592,"Milano, Italia",Varese,45.8206,8.82506,"21100 Varese VA, Italia",5.5,60,2,3,708025436-milano-varese,"[Massa, Milano, Varese]",manual,online
