,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name,duration,recommended_price,country_code
2367,2017-02-11,14:00:00,Milano,45.48548,9.238142,"Lambrate M2, Milan",Vicenza,45.5417709,11.5399328,"Stazione ferroviaria, Vicenza",13.0,203,1,3,741879805-milano-vicenza,"[Milano, Vicenza]",manual,online,vicenza,9600,11,IT
2368,2017-02-11,14:00:00,Milano,45.4515142,9.2030248,"Porta Romana, Milano, MI, Italia",Pisa,43.7228386,10.4016888,"Pisa, Italia",18.5,276,2,3,742638675-milano-pisa,"[Milano, Pisa]",manual,online,pisa,12600,15,IT
2369,2017-02-11,14:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Fano,43.8398164,13.0194201,"Fano, PU",23.0,378,2,3,742676600-milano-fano,"[Milano, Fano, Gubbio]",auto,online,fano,15000,20,IT
2370,2017-02-11,14:00:00,Milano,45.4654219,9.1859243,"Milan, (station bus et metro de San-Donato)",Lione,45.7640299,4.8350211,"Lyon, gare Part-Dieu (côté parking)",40.5,452,2,4,738369340-milan-lyon,"[Milano, Lione]",manual,online,lione,19800,24,FR
2371,2017-02-11,14:00:43,Milano,45.4654219,9.1859243,"Milano, Italia",Pordenone,45.9626398,12.6551362,"33170 Pordenone PN, Italia",23.0,344,2,3,742771215-milano-pordenone,"[Milano, Pordenone]",manual,online,pordenone,14400,18,IT
2372,2017-02-11,14:10:07,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",5.5,96,3,3,725101844-milano-brescia,"[Torino, Milano, Brescia, Castelnuovo Del Garda]",manual,online,brescia,5400,5,IT
2373,2017-02-11,14:30:00,Milano,45.4856697,9.2387667,"Lambrate M2, Milan",Brescia,45.5415482,10.2118411,"Brescia, BS",6.5,92,3,4,736168495-milano-brescia,"[Milano, Brescia, Sirmione]",manual,online,brescia,5400,5,IT
2374,2017-02-11,14:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Modena,44.647129059,10.925227165,"Modena MO, Italia",10.5,179,1,3,740075625-milano-modena,"[Lecco, Milano, Modena, Prato]",manual,online,modena,9000,9,IT
2375,2017-02-11,14:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Pesaro,43.912475586,12.915549278,Pesaro,20.5,364,1,3,740773940-milano-pesaro,"[Milano, Pesaro, Ancona]",manual,online,pesaro,15000,20,IT
2376,2017-02-11,14:30:16,Milano,45.4379,9.16718,"Famagosta, Milano, MI",Genova,44.4169,8.92191,"Genova Piazza Principe, Genova, GE",8.5,138,3,3,743104545-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
2377,2017-02-11,15:00:00,Milano,45.4532777,9.1697299,"Milano Porta Genova, Piazzale Stazione Genova, Milano, MI",Verona,45.4291016,10.9823731,"Verona Porta Nuova, Piazzale XXV Aprile, Verona, VR",6.5,169,1,3,742392280-milano-verona,"[Milano, Verona, Aereoporto ""v.catullo""]",manual,online,verona,8400,8,IT
2378,2017-02-11,15:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Firenze,43.7697716,11.2558057,"Firenze, FI",16.5,305,2,2,741211650-milano-firenze,"[Lussemburgo, Milano, Firenze]",auto,online,firenze,13800,17,IT
2379,2017-02-11,15:00:37,Milano,45.4654219,9.1859243,"Milano, Italia",Ancona,43.6158299,13.518915,"Ancona, Italia",23.0,442,2,4,741524745-milano-ancona,"[Milano, Ancona]",auto,online,ancona,18000,24,IT
2380,2017-02-11,15:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",6.5,96,1,1,742104990-milano-brescia,"[Varese, Milano, Brescia]",manual,online,brescia,5400,5,IT
2381,2017-02-11,15:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Pescara,42.4617902,14.2160898,"Pescara PE, Italia",32.5,592,1,3,738224750-milano-pescara,"[Milano, Pescara]",auto,online,pescara,22800,32,IT
2382,2017-02-11,15:30:59,Milano,45.4514341,9.2034002,"Porta Romana, 20135 Milano, Italia",Cairo Montenotte,44.4008072,8.2732463,"17014 Cairo Montenotte SV, Italia",12.0,195,2,4,741843435-milano-cairo-montenotte,"[Milano, Cairo Montenotte]",manual,online,cairo montenotte,10200,10,IT
2383,2017-02-11,15:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Castell'Arquato,44.8534249,9.8704676,"Castell'Arquato, PC",9.5,102,2,2,729895600-milano-castell-arquato,"[Mainz, Milano, Castell'Arquato]",manual,online,castell'arquato,5400,5,IT
2384,2017-02-11,16:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR",9.5,158,2,2,743186185-milano-verona,"[Milano, Verona]",manual,online,verona,8400,8,IT
2385,2017-02-11,16:00:00,Milano,45.4654219,9.1859243,Milano,Aosta,45.7349551,7.3130762,"Aosta, AO",10.5,186,2,2,739054655-milano-aosta,"[Milano, Aosta]",manual,online,aosta,9000,10,IT
2386,2017-02-11,16:30:00,Milano,45.465423584,9.18592453,"Milano, MI",Torino,45.0703125,7.68685627,"Torino, TO",10.5,146,2,4,743027225-milano-torino,"[Milano, Torino]",auto,online,torino,7200,8,IT
2387,2017-02-11,16:40:19,Milano,45.4654219,9.1859243,Milano,Como,45.8080597,9.0851765,"22100 Como CO, Italia",5.5,52,2,2,740427375-milano-como,"[Firenze, Milano, Como]",manual,online,como,4200,2,IT
2388,2017-02-11,17:00:00,Milano,45.458626,9.181873,Milano,Zurigo,47.3768866,8.541694,"Zurigo, Svizzera",17.5,280,2,3,740842485-milano-zurigo,"[Milano, Zurigo]",auto,online,zurigo,13800,15,CH
2389,2017-02-11,17:00:00,Milano,45.4569942,9.2408918,"Piazza Ovidio, Milano, MI",Borșa,47.6537683,24.6631517,"Borșa, Distretto di Maramureș, Romania",88.5,1482,4,4,736193575-milano-borsa,"[Milano, Borșa]",manual,online,borșa,64200,81,RO
2390,2017-02-11,17:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",8.5,160,1,3,743135550-milano-verona,"[Torino, Milano, Verona, Venezia]",manual,online,verona,8400,8,IT
2391,2017-02-11,17:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Brescia,45.5415526,10.2118019,"Brescia, BS",7.5,105,3,3,743249415-milano-brescia,"[Milano, Brescia]",auto,online,brescia,5400,5,IT
2392,2017-02-11,17:30:43,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",14.0,215,3,3,741569100-milano-bologna,"[Milano, Bologna, Colle Di Val D'elsa]",manual,online,bologna,10200,11,IT
2393,2017-02-11,17:50:40,Milano,45.4654219,9.1859243,Milano,Collegno,45.076073454,7.591171861,"Fermi M1, Turin",8.5,151,1,3,743034645-milano-collegno,"[Bolzano, Milano, Collegno]",manual,online,collegno,7200,8,IT
2394,2017-02-11,18:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bergamo,45.6982642,9.6772698,"Bergamo BG, Italia",5.5,60,2,3,742441600-milano-bergamo,"[Locate Varesino, Milano, Bergamo, Treviso]",manual,online,bergamo,4200,2,IT
2395,2017-02-11,18:00:00,Milano,45.471237183,9.18740654,"Brera, 20121 Milano, Italia",Genova,44.405651093,8.946255684,Genova,10.5,146,2,2,743169820-milano-genova,"[Milano, Genova, Rapallo]",manual,online,genova,9000,8,IT
2396,2017-02-11,18:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Bologna,44.494888306,11.342616081,"Bologna, Italia",12.0,216,2,3,742323420-milano-bologna,"[Milano, Bologna]",auto,online,bologna,10200,11,IT
2397,2017-02-11,18:00:14,Milano,45.47903,9.1443735,"Lotto M1-M5, Milan",Parma,44.8096943,10.3278035,"Stazione ferroviaria, Parma",9.5,132,3,3,742963120-milano-parma,"[Milano, Parma]",auto,online,parma,6600,7,IT
2398,2017-02-11,18:00:36,Milano,45.4654219,9.1859243,"Milano, Italia",Pisa,43.6988918,10.3993828,"Aeroporto di Pisa, Pisa",20.5,286,2,4,741489700-milano-pisa,"[Milano, Pisa, Livorno]",manual,online,pisa,12600,15,IT
2399,2017-02-11,18:20:00,Milano,45.4856697,9.2387667,"Lambrate M2, Milan",Chiari,45.536685,9.9321981,"Chiari, BS",4.0,62,2,3,743026915-milano-chiari,"[Milano, Chiari]",manual,online,chiari,4200,3,IT
2400,2017-02-11,18:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",La Spezia,44.1024504,9.8240826,"La Spezia SP, Italia",13.0,225,2,3,742901105-milano-la-spezia,"[Milano, La Spezia]",manual,online,la spezia,10800,12,IT
2401,2017-02-11,18:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Aosta,45.734954834,7.313076019,"11100 Aosta, Italia",12.0,186,2,2,743078590-milano-aosta,"[Milano, Aosta, Morgex]",manual,online,aosta,9000,10,IT
2402,2017-02-11,19:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Trezzo Sull'adda,45.6105975,9.5156844,"20056 Trezzo sull'Adda MI, Italia",3.0,43,3,3,740588200-milano-trezzo-sull-adda,"[Milano, Trezzo Sull'adda]",manual,online,trezzo sull'adda,3000,1,IT
2403,2017-02-11,19:00:00,Milano,45.468215942,9.177171707,"Cadorna FN M2, 20123 Milano, Italia",Bergamo,45.6982642,9.6772698,"Bergamo BG, Italia",5.5,60,3,3,743110335-milano-bergamo,"[Milano, Bergamo, Verona]",auto,online,bergamo,4200,2,IT
2404,2017-02-11,19:00:00,Milano,45.465423584,9.18592453,"Milano, MI",Bologna,44.494888306,11.342616081,Bologna,12.0,216,1,3,739295250-milano-bologna,"[Milano, Bologna, Firenze]",auto,online,bologna,10200,11,IT
2405,2017-02-11,19:00:59,Milano,45.4654219,9.1859243,"Milán, Italia",Strasburgo,48.5734053,7.7521113,"Estrasburgo, Francia",31.5,476,2,3,739790200-milan-estrasburgo,"[Milano, Strasburgo]",auto,online,strasburgo,21000,26,FR
2406,2017-02-11,19:10:01,Milano,45.4654219,9.1859243,"Milan, Italy",Stoccarda,48.7758459,9.1829321,"Stuttgart, Germany",55.5,506,3,3,742440640-milan-stuttgart,"[Balocco, Milano, Stoccarda, Bad Urach]",auto,online,stoccarda,22800,27,DE
2407,2017-02-11,19:20:22,Milano,45.4654219,9.1859243,"Milano, Italia",Santhià,45.3669051,8.1713889,"13048 Santhià VC, Italia",8.5,96,1,1,743015680-milano-santhia,"[Ponte Di Legno, Milano, Santhià, Champoluc]",auto,online,santhià,5400,5,IT
2408,2017-02-11,19:20:48,Milano,45.4437,9.16768,"Romolo, 20143 Milano, Italia",Bergamo,45.6983,9.67727,"Bergamo BG, Italia",6.5,61,3,3,739631600-milano-bergamo,"[Milano, Bergamo, Desenzano Del Garda]",manual,online,bergamo,4200,2,IT
2409,2017-02-11,19:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Ivrea,45.4672764,7.8800589,"10015 Ivrea TO, Italia",8.5,117,2,2,741418825-milano-ivrea,"[Milano, Ivrea, Gressoney-Saint-Jean]",auto,online,ivrea,6000,6,IT
2410,2017-02-11,19:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",9.5,160,3,3,742748925-milano-verona,"[Como, Milano, Verona, Vicenza]",manual,online,verona,8400,8,IT
2411,2017-02-11,19:30:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Santuario,44.3425496,8.4293891,"Savona, SV",12.0,179,1,3,741085065-milano-santuario,"[Milano, Santuario, Sanremo]",auto,online,santuario,10200,10,IT
2412,2017-02-11,19:40:53,Milano,45.4654219,9.1859243,"Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",14.0,160,4,4,742987995-milano-verona,"[Zurigo, Milano, Verona, Vicenza]",manual,online,verona,8400,8,IT
2413,2017-02-11,19:50:52,Milano,45.4654219,9.1859243,"Milano, Italia",Cesenatico,44.200847,12.4052023,"47042 Cesenatico FC, Italia",23.0,314,3,3,742688740-milano-cesenatico,"[Milano, Cesenatico]",manual,online,cesenatico,13200,17,IT
2414,2017-02-11,20:00:00,Milano,45.4654219,9.1859243,Mailand,Worms,49.6341372,8.3507182,Worms,35.0,622,2,3,739891410-mailand-worms,"[Milano, Worms]",auto,online,worms,27000,34,DE
2415,2017-02-11,20:10:11,Milano,45.4842475,9.2348298,"Lambrate Fs, 20131 Milano, Italia","Aeroporto (Orio al Serio), Bergamo",45.664947,9.699609,"Aeroporto (Orio al Serio), Bergamo",5.5,48,2,3,740488980-milano-aeroporto-orio-al-serio-bergamo,"[Milano, Trento]",auto,online,orio al serio,3600,2,IT
2416,2017-02-11,20:30:14,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4066382,8.9468423,"Genova Brignole, Piazza Giuseppe Verdi, 2, 16121 Genova, Italia",10.5,140,3,3,742230845-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
2417,2017-02-11,21:40:58,Milano,45.4654219,9.1859243,"Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",14.0,160,4,4,743258305-milano-verona,"[Zurigo, Milano, Verona, Vicenza]",manual,online,verona,8400,8,IT
2418,2017-02-11,22:00:00,Milano,45.4654219,9.1859243,"Milano, MI","Orio al Serio - Aeroporto, Orio al serio, BG",45.6659203,9.6953431,"Orio al Serio - Aeroporto, Orio al serio, BG",5.5,61,3,3,730802860-milano-orio-al-serio-aeroporto-orio-al-serio-bg,"[Cannes, Milano]",manual,online,orio al serio,3600,2,IT
2419,2017-02-11,22:00:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Zurigo,47.3768866,8.541694,"Zürich, Schweiz",14.0,282,2,2,743327755-mailand-zuerich,"[Milano, Zurigo]",auto,online,zurigo,13800,15,CH
2420,2017-02-11,22:00:14,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, Italia",Genova,44.4066382,8.9468423,"Genova Brignole, Piazza Giuseppe Verdi, 2, 16121 Genova, Italia",12.0,161,3,3,743293530-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
2421,2017-02-11,22:50:00,Milano,45.465423584,9.18592453,"Milano, Italia",Genova,44.405651093,8.946255684,Genova,9.5,148,3,3,743091455-milano-genova,"[Milano, Genova, Santa Margherita Ligure]",manual,online,genova,9000,8,IT
2422,2017-02-11,23:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Budapest,47.497912,19.040235,"Budapest, Ungheria",57.5,954,3,3,724969519-milano-budapest,"[Milano, Budapest, Rožňava]",auto,online,budapest,37200,52,HU
2423,2017-02-11,23:00:06,Milano,45.4654219,9.1859243,"Milano, Italia",Domodossola,46.113222,8.2919754,"28845 Domodossola VB, Italia",7.5,130,2,2,737638130-milano-domodossola,"[Sacile, Milano, Domodossola]",auto,online,domodossola,6600,7,IT
2424,2017-02-11,23:50:00,Milano,45.437244415,9.168132782,"Famagosta, 20142 Milano, Italia",Bologna,44.491966248,11.317019463,"Via XXI Aprile 1945, 40134 Bologna, Italia",13.0,214,3,3,742563515-milano-bologna,"[Induno Olona, Milano, Bologna]",manual,online,bologna,10200,11,IT
2425,2017-02-11,02:40:00,Milano,45.458626,9.181873,"Milano, Italia",Torino,45.063288,7.6692811,"Torino, Italia",4.0,144,1,1,692332354-milano-torino,"[Drăgășani, Milano, Torino]",none,no_booking,torino,7200,8,IT
2426,2017-02-11,03:00:00,Milano,45.4563037,9.2352207,"Via Cesare Lombroso, 95, Milano, MI",Ponte San Pietro,45.6960081,9.5863808,24036 Ponte San Pietro,4.0,53,3,3,721298914-milano-ponte-san-pietro,"[Milano, Ponte San Pietro]",none,no_booking,ponte san pietro,4200,2,IT
2427,2017-02-11,05:30:00,Milano,45.4654219,9.1859243,"Milán, Italia",Orio Al Serio,45.6739099,9.6889593,"Orio al Serio, Bérgamo, Italia",4.0,50,2,2,740173050-milan-orio-al-serio,"[Milano, Orio Al Serio]",none,no_booking,orio al serio,3600,2,IT
2428,2017-02-11,07:40:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI",Sesto San Giovanni,45.523612,9.228796,"Sesto Marelli, Sesto San Giovanni, MI",1.0,6,3,3,729889570-milano-sesto-san-giovanni,"[Truccazzano, Milano, Sesto San Giovanni]",none,no_booking,sesto san giovanni,2400,1,IT
2429,2017-02-11,09:00:00,Milano,45.4457383,9.2130018,"Corso Lodi, Milano, Italia",Monza,45.5779395,9.2729334,"Monza, Piazza Castello, 20900 Monza MB, Italia",1.0,24,3,3,732002265-milano-monza,"[Milano, Monza]",none,no_booking,monza,3000,1,IT
2430,2017-02-11,12:00:00,Milano,45.45158,9.20318,"Porta Romana, Milano, MI",Piacenza,45.0296132,9.6901267,"Leonardo Garilli, Via Egidio Gorra, Piacenza, PC",4.0,72,1,1,718243374-milano-piacenza,"[Milano, Piacenza]",none,no_booking,piacenza,4800,3,IT
2431,2017-02-11,13:30:00,Milano,45.4549824,9.1239775,"Inganni, 20147 Milano, Italia",Sesto San Giovanni,45.5328245,9.2256875,"20099 Sesto San Giovanni MI, Italia",1.0,25,3,3,723329639-milano-sesto-san-giovanni,"[Milano, Sesto San Giovanni]",none,no_booking,sesto san giovanni,2400,1,IT
2432,2017-02-11,14:20:00,Milano,45.4765161,9.2477033,"Via Rubattino Via Pitteri, Milano, MI",Tribiano,45.412695,9.379277,"Tribiano, MI",1.0,19,4,4,700635659-milano-tribiano,"[Milano, Tribiano]",none,no_booking,tribiano,3000,1,IT
2433,2017-02-11,16:30:00,Milano,45.4514341,9.2034002,"Porta Romana, Milano, MI",Calvignasco,45.3259438,9.0263335,"Calvignasco, MI",1.0,26,3,3,727869075-milano-calvignasco,"[Milano, Calvignasco]",none,no_booking,calvignasco,3600,1,IT
2434,2017-02-11,18:20:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI",Segrate,45.4808772,9.2984946,"Segrate (Stazione), Segrate, MI",1.0,7,3,3,729889600-milano-segrate,"[Sesto San Giovanni, Milano, Segrate, Truccazzano]",none,no_booking,segrate,2400,1,IT
2435,2017-02-12,00:50:39,Milano,45.4588742,9.1688163,"Viale Papiniano, Milano, Italia",Pavia,45.1847248,9.1582069,"27100 Pavia PV, Italia",3.0,41,3,3,740711495-milano-pavia,"[Milano, Pavia]",manual,online,pavia,4200,2,IT
2436,2017-02-12,01:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",6.5,105,3,3,737585185-milano-brescia,"[Milano, Brescia, Arco]",manual,online,brescia,5400,5,IT
