,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name
414,414,https://www.blablacar.it/passaggio-milano-parma-752232745,2017-03-03,15:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,"Parma PR, Italia",8.5,128,3,4,752232745-milano-parma,"[Milano, Parma]",manual,online,Parma
415,415,https://www.blablacar.it/passaggio-milano-perugia-754313815,2017-03-03,15:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Perugia,43.110717773,12.390828133,"Perugia, Italia",23.0,452,3,3,754313815-milano-perugia,"[Milano, Perugia]",manual,online,Perugia
416,416,https://www.blablacar.it/passaggio-milano-ponte-felcino-752889760,2017-03-03,15:30:00,Milano,45.471425,9.201949,"Palestro, Milano, MI",Ponte Felcino,43.1338361,12.4419299,"Ponte Felcino, Perugia",27.5,443,2,3,752889760-milano-ponte-felcino,"[Milano, Ponte Felcino]",auto,online,Ponte Felcino
417,417,https://www.blablacar.it/passaggio-milano-firenze-753732535,2017-03-03,15:30:08,Milano,45.4654219,9.1859243,"Milano, Italia",Firenze,43.7695604,11.2558136,"Firenze, Italia",18.5,318,2,3,753732535-milano-firenze,"[Milano, Firenze]",auto,online,Firenze
418,418,https://www.blablacar.it/passaggio-milano-trento-753553685,2017-03-03,15:30:25,Milano,45.4654219,9.1859243,"Milano, Italia",Trento,46.072057,11.119602,"Stazione ferroviaria, Trento",13.0,224,1,3,753553685-milano-trento,"[Varese, Milano, Trento]",manual,online,Trento
419,419,https://www.blablacar.it/passaggio-milano-forli-751978635,2017-03-03,15:40:00,Milano,45.4654219,9.1859243,"Milano, MI",Forlì,44.2227398,12.0407312,"Forlì FC, Italia",17.5,289,3,3,751978635-milano-forli,"[Cinisello Balsamo, Milano, Forlì]",auto,online,Forlì
420,420,https://www.blablacar.it/passaggio-milano-pesaro-755258790,2017-03-03,15:40:00,Milano,45.486164093,9.216383934,"Piazzale Loreto, Milano, Italia",Pesaro,43.889240265,12.890649796,"A14 - Autostrada Adriatica, 61122 Pesaro PU, Italia",23.0,392,2,2,755258790-milano-pesaro,"[Milano, Pesaro, Fabriano]",manual,online,Pesaro
421,421,https://www.blablacar.it/passaggio-milano-genova-753950715,2017-03-03,15:40:01,Milano,45.437198639,9.168129921,"Milano - Famagosta, Milano, MI, Italia",Genova,44.4009681,8.9372612,"Via Corsica, 16128 Genova, Italia",9.5,140,1,3,753950715-milano-genova,"[Milano, Genova]",manual,online,Genova
422,422,https://www.blablacar.it/passaggio-milano-genova-754932770,2017-03-03,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Genova,44.4056499,8.946256,"Genova, GE",8.5,148,3,4,754932770-milano-genova,"[Milano, Genova]",manual,online,Genova
423,423,https://www.blablacar.it/passaggio-milano-bologna-754108790,2017-03-03,16:00:00,Milano,45.46549,9.18588,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, BO",13.0,216,1,2,754108790-milano-bologna,"[Milano, Bologna, Termoli]",manual,online,Bologna
424,424,https://www.blablacar.it/passaggio-milano-viareggio-754411365,2017-03-03,16:00:00,Milano,45.4520846,9.1834273,"Viale Col di Lana, 20136 Milano, Italia",Viareggio,43.865726471,10.251310349,"55049 Viareggio LU, Italia",16.5,262,2,3,754411365-milano-viareggio,"[Milano, Viareggio]",manual,online,Viareggio
425,425,https://www.blablacar.it/passaggio-milano-massa-755419115,2017-03-03,16:00:00,Milano,45.4304199,9.1763022,"Piazza Abbiategrasso, Milano, MI",Massa,44.0354437,10.1393221,"Massa, MS",16.5,240,2,2,755419115-milano-massa,"[Milano, Massa, Viareggio]",manual,online,Massa
426,426,https://www.blablacar.it/passaggio-milan-bolzano-754595310,2017-03-03,16:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Bolzano,46.4982953,11.3547582,"39100 Bolzano, Italie",17.5,275,2,3,754595310-milan-bolzano,"[Milano, Bolzano]",manual,online,Bolzano
427,427,https://www.blablacar.it/passaggio-milano-ravenna-753603835,2017-03-03,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Ravenna,44.4183598,12.2035294,"Ravenna, RA",20.5,296,2,3,753603835-milano-ravenna,"[Milano, Ravenna]",manual,online,Ravenna
428,428,https://www.blablacar.it/passaggio-milano-campi-bisenzio-755385955,2017-03-03,16:00:00,Milano,45.48548,9.238142,Lambrate M2,Campi Bisenzio,43.8259774,11.1276471,"50013 Campi Bisenzio FI, Italia",23.0,290,3,3,755385955-milano-campi-bisenzio,"[Milano, Campi Bisenzio]",manual,online,Campi Bisenzio
429,429,https://www.blablacar.it/passaggio-milano-udine-752998435,2017-03-03,16:00:00,Milano,45.4655,9.18588,"Milano, MI",Udine,46.0711,13.2346,"Udine, UD",26.5,382,1,3,752998435-milano-udine,"[Milano, Udine]",manual,online,Udine
430,430,https://www.blablacar.it/passaggio-milano-bari-753026910,2017-03-03,16:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Bari,41.117141724,16.871871948,"Bari, Italia",53.5,884,3,3,753026910-milano-bari,"[Milano, Bari, Lecce]",auto,online,Bari
431,431,https://www.blablacar.it/passaggio-milano-santa-maria-degli-angeli-755560750,2017-03-03,16:00:26,Milano,45.4800336,9.142841,"Piazzale Lorenzo Lotto, Milano, Italia",Santa Maria Degli Angeli,43.059026,12.5852975,"Assisi, 06081 Santa Maria degli Angeli PG, Italia",28.5,468,3,3,755560750-milano-santa-maria-degli-angeli,"[Milano, Santa Maria Degli Angeli]",auto,online,Santa Maria Degli Angeli
432,432,https://www.blablacar.it/passaggio-milan-lucca-755137135,2017-03-03,16:00:31,Milano,45.4654219,9.1859243,"Milan, Italy",Lucca,43.8311889,10.4947312,"McDonald's, Lucca",20.5,280,1,3,755137135-milan-lucca,"[Milano, Lucca, Barga]",manual,online,Lucca
433,433,https://www.blablacar.it/passaggio-milano-bologna-752031695,2017-03-03,16:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",14.0,216,1,3,752031695-milano-bologna,"[Milano, Bologna]",manual,online,Bologna
434,434,https://www.blablacar.it/passaggio-milano-padova-753465425,2017-03-03,16:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Padova,45.3661864,11.8209139,Padova,16.5,252,1,2,753465425-milano-padova,[Milano],auto,online,Padova
435,435,https://www.blablacar.it/passaggio-milano-livorno-755023390,2017-03-03,16:20:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Livorno,43.548473,10.3105674,"Livorno, LI, Italia",18.5,301,3,4,755023390-milano-livorno,"[Milano, Livorno]",manual,online,Livorno
436,436,https://www.blablacar.it/passaggio-milano-napoli-752026235,2017-03-03,16:20:00,Milano,45.483970642,9.206096649,"Centrale, Milano, Italia",Napoli,40.852870941,14.272459984,"Stazione di Napoli Centrale, Piazza Giuseppe Garibaldi, 80142 Na",39.5,772,1,4,752026235-milano-napoli,"[Milano, Napoli]",auto,online,Napoli
437,437,https://www.blablacar.it/passaggio-milano-malpensa-aeroporto-terminal-1-21010-ferno-va-italia-755572990,2017-03-03,16:20:55,Milano,45.4863403,9.2018713,"Piazza Quattro Novembre, 581, 20124 Milano, Italia","Malpensa Aeroporto Terminal 1, 21010 Ferno VA, Italia",45.627237,8.711096,"Malpensa Aeroporto Terminal 1, 21010 Ferno VA, Italia",5.5,55,3,3,755572990-milano-malpensa-aeroporto-terminal-1-21010-ferno-va-italia,[Milano],auto,online,Ferno
438,438,https://www.blablacar.it/passaggio-milano-novi-ligure-754578685,2017-03-03,16:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Novi Ligure,44.762004852,8.785895348,"15067 Novi Ligure AL, Italia",6.5,98,3,3,754578685-milano-novi-ligure,"[Milano, Novi Ligure]",manual,online,Novi Ligure
439,439,https://www.blablacar.it/passaggio-milano-genova-755316210,2017-03-03,16:30:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4052048,8.9358512,"Piazza Dante, Genova, Italia",8.5,141,1,3,755316210-milano-genova,"[Milano, Genova]",auto,online,Genova
440,440,https://www.blablacar.it/passaggio-milano-aosta-754417470,2017-03-03,16:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Aosta,45.7349551,7.3130762,"11100 Aosta, Italia",12.0,186,1,3,754417470-milano-aosta,"[Milano, Aosta]",auto,online,Aosta
441,441,https://www.blablacar.it/passaggio-milano-verona-754137925,2017-03-03,16:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR",13.0,157,1,2,754137925-milano-verona,"[Milano, Verona, Trieste]",manual,online,Verona
442,442,https://www.blablacar.it/passaggio-milano-viareggio-754728130,2017-03-03,16:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Viareggio,43.865726471,10.251310349,"55049 Viareggio LU, Italia",16.5,266,2,4,754728130-milano-viareggio,"[Milano, Viareggio]",manual,online,Viareggio
443,443,https://www.blablacar.it/passaggio-milano-bormio-755022460,2017-03-03,16:30:13,Milano,45.4858877,9.2042827,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Bormio,46.4663571,10.3704671,"23032 Bormio SO, Italia",13.0,195,3,3,755022460-milano-bormio,"[Milano, Bormio]",auto,online,Bormio
444,444,https://www.blablacar.it/passaggio-milano-lecco-752970615,2017-03-03,16:30:53,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Lecco,45.8563949,9.3930784,"Lecco FS, Lecco",7.5,81,3,3,752970615-milano-lecco,"[San Bartolomeo Al Mare, Milano, Lecco]",manual,online,Lecco
445,445,https://www.blablacar.it/passaggio-milano-savona-752790420,2017-03-03,16:30:56,Milano,45.4372427,9.1681331,"Milano - Famagosta, Milano, MI, Italia",Savona,44.3085131,8.4787992,"Piazza Goffredo Mameli, Savona, SV, Italia",12.0,164,1,4,752790420-milano-savona,"[Milano, Savona]",auto,online,Savona
446,446,https://www.blablacar.it/passaggio-milano-varese-754212105,2017-03-03,16:40:00,Milano,45.4654219,9.1859243,"Milano, MI",Varese,45.8183831,8.8335139,"Varese FN, Varese, VA",5.5,59,3,3,754212105-milano-varese,"[Parma, Milano, Varese]",manual,online,Varese
447,447,https://www.blablacar.it/passaggio-milano-alba-754571040,2017-03-03,16:40:00,Milano,45.4372427,9.1681331,famagosta,Alba,44.7009153,8.0356911,alba,10.5,147,3,3,754571040-milano-alba,"[Linate, Milano, Alba]",auto,online,Alba
448,448,https://www.blablacar.it/passaggio-milano-viareggio-754839040,2017-03-03,16:40:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Viareggio,43.8657267,10.2513103,"55049 Viareggio LU, Italia",17.5,265,2,2,754839040-milano-viareggio,"[Milano, Viareggio]",manual,online,Viareggio
449,449,https://www.blablacar.it/passaggio-milano-aosta-755328595,2017-03-03,16:50:00,Milano,45.465423584,9.18592453,"Milano, Italia",Aosta,45.734954834,7.313076019,"11100 Aosta, Italia",9.5,186,3,3,755328595-milano-aosta,"[Mozzo, Milano, Aosta, Cogne]",manual,online,Aosta
450,450,https://www.blablacar.it/passaggio-milano-ancona-752989180,2017-03-03,16:50:00,Milano,45.4654219,9.1859243,"Milano, Italia",Ancona,43.6158299,13.518915,"Ancona, Italia",27.5,442,1,2,752989180-milano-ancona,"[Milano, Ancona]",manual,online,Ancona
451,451,https://www.blablacar.it/passaggio-milano-brescia-754574655,2017-03-03,17:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",6.5,92,2,3,754574655-milano-brescia,"[Daverio, Milano, Brescia, Venezia]",manual,online,Brescia
452,452,https://www.blablacar.it/passaggio-milano-verona-754701620,2017-03-03,17:00:00,Milano,45.46549,9.18588,"Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR",8.5,157,2,2,754701620-milano-verona,"[Losanna, Milano, Verona, Padova]",manual,online,Verona
453,453,https://www.blablacar.it/passaggio-milano-roreto-755416535,2017-03-03,17:00:00,Milano,45.4437333,9.1676768,"Romolo, 20143 Milano, Italia",Roreto,44.6741195,7.8434883,"Via Bra, Roreto CN, Italia",10.5,164,2,3,755416535-milano-roreto,"[Milano, Roreto]",auto,online,Roreto
454,454,https://www.blablacar.it/passaggio-milano-genova-755100430,2017-03-03,17:00:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4066382,8.9468423,"Genova Brignole, Piazza Giuseppe Verdi, 2, 16121 Genova, Italia",10.5,140,1,3,755100430-milano-genova,"[Milano, Genova]",auto,online,Genova
455,455,https://www.blablacar.it/passaggio-milano-verona-753350080,2017-03-03,17:00:00,Milano,45.4582612,9.2058123,"Viale Monte Nero, 47-49, 20122 Milano, Italia",Verona,45.432117462,10.988820076,"Corso Porta Nuova, 131, 37122 Verona VR, Italia",12.0,155,1,2,753350080-milano-verona,"[Milano, Verona]",auto,online,Verona
456,456,https://www.blablacar.it/passaggio-milano-savona-752981930,2017-03-03,17:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Savona,44.2975603,8.4645,"17100 Savona SV, Italia",14.0,180,2,5,752981930-milano-savona,"[Milano, Savona]",manual,online,Savona
457,457,https://www.blablacar.it/passaggio-milano-faenza-754997725,2017-03-03,17:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Faenza,44.2898527,11.8774091,"Faenza, RA",16.5,270,3,3,754997725-milano-faenza,"[Milano, Faenza, Gubbio]",manual,online,Faenza
458,458,https://www.blablacar.it/passaggio-milano-firenze-753711410,2017-03-03,17:00:00,Milano,45.4445585,9.1675967,"Romolo m2, Milano, MI",Firenze,43.7932319,11.2265231,"Parco San Donato, Firenze, FI",16.5,298,1,3,753711410-milano-firenze,"[Milano, Firenze]",auto,online,Firenze
459,459,https://www.blablacar.it/passaggio-milano-fossano-754709420,2017-03-03,17:00:00,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Fossano,44.54998,7.71826,"Fossano - Stazione Fs, 12045 Fossano CN, Italia",17.5,184,3,3,754709420-milano-fossano,"[Milano, Fossano]",auto,online,Fossano
460,460,https://www.blablacar.it/passaggio-milano-prato-754942515,2017-03-03,17:00:00,Milano,45.4796,9.14145,"Lotto (Fieramilanocity) M1, 20148 Milano, Italia",Prato,43.8787,11.1093,"Prato Centrale, 59100 Prato PO, Italia",18.5,307,2,2,754942515-milano-prato,"[Milano, Prato]",manual,online,Prato
461,461,https://www.blablacar.it/passaggio-milano-treviso-755075275,2017-03-03,17:00:00,Milano,45.437244415,9.168132782,"Famagosta, 20142 Milano, Italia",Treviso,45.660079956,12.245407104,"Treviso Centrale, 31100 Treviso TV, Italia",23.0,302,2,3,755075275-milano-treviso,"[Milano, Treviso]",manual,online,Treviso
462,462,https://www.blablacar.it/passaggio-milano-prato-754574730,2017-03-03,17:00:00,Milano,45.437244415,9.168132782,"Famagosta, 20142 Milano, Italia",Prato,43.87770462,11.102228165,"59100 Prato PO, Italia",24.0,297,3,3,754574730-milano-prato,"[Mendrisio, Milano, Prato]",manual,online,Prato
463,463,https://www.blablacar.it/passaggio-milano-lucca-754081600,2017-03-03,17:00:09,Milano,45.4654219,9.1859243,"Milano, Italia",Lucca,43.8376211,10.4950609,"55100 Lucca LU, Italia",13.0,281,1,3,754081600-milano-lucca,"[Milano, Lucca]",manual,online,Lucca
464,464,https://www.blablacar.it/passaggio-milano-endine-752506860,2017-03-03,17:00:11,Milano,45.4883355,9.2041466,"Via Tonale, 4, 20125 Milano, Italia",Endine,45.7903586,9.9755651,"24060 Endine BG, Italia",5.5,79,3,3,752506860-milano-endine,"[Milano, Endine]",auto,online,Endine
465,465,https://www.blablacar.it/passaggio-milano-cogoleto-754661270,2017-03-03,17:00:33,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Cogoleto,44.3894205,8.6469711,"16016 Cogoleto GE, Italia",10.5,147,1,2,754661270-milano-cogoleto,"[Milano, Cogoleto]",auto,online,Cogoleto
466,466,https://www.blablacar.it/passaggio-milano-bologna-754559875,2017-03-03,17:00:56,Milano,45.447078705,9.209874153,"Piazzale Lodi, Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",13.0,208,1,3,754559875-milano-bologna,"[Milano, Bologna, Jesi]",manual,online,Bologna
467,467,https://www.blablacar.it/passaggio-milano-reggio-emilia-754924835,2017-03-03,17:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Reggio Emilia,44.6989932,10.6296859,"Reggio Emilia RE, Italia",9.5,155,3,3,754924835-milano-reggio-emilia,"[Milano, Reggio Emilia]",manual,online,Reggio Emilia
468,468,https://www.blablacar.it/passaggio-milano-ravenna-751226820,2017-03-03,17:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Ravenna,44.4183598,12.2035294,"Ravenna, RA",18.5,296,2,3,751226820-milano-ravenna,"[Milano, Ravenna]",manual,online,Ravenna
469,469,https://www.blablacar.it/passaggio-milano-reggio-emilia-755223120,2017-03-03,17:10:43,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Reggio Emilia,44.6989932,10.6296859,"Reggio Emilia RE, Italia",9.5,156,3,4,755223120-milano-reggio-emilia,"[Milano, Reggio Emilia, Mirandola]",manual,online,Reggio Emilia
470,470,https://www.blablacar.it/passaggio-milano-via-sarzanese-nord-3910-55054-massarosa-lu-italia-752817735,2017-03-03,17:20:00,Milano,45.4654219,9.1859243,"Milano, Italia","Via Sarzanese Nord, 3910, 55054 Massarosa LU, Italia",43.884471,10.301669,"Via Sarzanese Nord, 3910, 55054 Massarosa LU, Italia",17.5,267,1,4,752817735-milano-via-sarzanese-nord-3910-55054-massarosa-lu-italia,[Milano],manual,online,Massarosa
471,471,https://www.blablacar.it/passaggio-milano-verona-755507035,2017-03-03,17:20:42,Milano,45.4714691,9.168499,"Via Vincenzo Monti, Milano, Italia",Verona,45.4383842,10.9916215,Verona,9.5,167,2,2,755507035-milano-verona,"[Milano, Verona, Silea]",manual,online,Verona
472,472,https://www.blablacar.it/passaggio-milano-sarzana-754691350,2017-03-03,17:20:49,Milano,45.465423584,9.18592453,"Milano, Italia",Sarzana,44.111423492,9.963121414,"19038 Sarzana SP, Italia",15.0,226,1,1,754691350-milano-sarzana,"[Milano, Sarzana]",manual,online,Sarzana
473,473,https://www.blablacar.it/passaggio-milano-pavia-753480835,2017-03-03,17:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Pavia,45.1847248,9.1582069,"Pavia, PV",4.0,42,3,3,753480835-milano-pavia,"[Milano, Pavia]",auto,online,Pavia
474,474,https://www.blablacar.it/passaggio-milano-gravellona-toce-753452220,2017-03-03,17:30:00,Milano,45.4848397,9.1364844,"Quartiere Triennale 8, 20148 Milano, Italia",Gravellona Toce,45.9283201,8.4324551,"28883 Gravellona Toce VB, Italia",5.5,92,2,3,753452220-milano-gravellona-toce,"[Milano, Gravellona Toce, Omegna]",manual,online,Gravellona Toce
475,475,https://www.blablacar.it/passaggio-milano-cremona-752385450,2017-03-03,17:30:00,Milano,45.4374087,9.1689964,Famagosta M2,Cremona,45.1404206,10.0325503,"Cremona, CR",5.5,104,3,3,752385450-milano-cremona,"[Milano, Cremona, Mantova]",auto,online,Cremona
476,476,https://www.blablacar.it/passaggio-milano-torino-755164385,2017-03-03,17:30:00,Milano,45.467449188,9.18997097,"Piazza della Scala, 5, 20121 Milano, Italia",Torino,45.064640045,7.659413815,"Corso Castelfidardo, 32, 10138 Torino, Italia",8.5,144,2,2,755164385-milano-torino,"[Milano, Torino]",manual,online,Torino
477,477,https://www.blablacar.it/passaggio-milano-genova-755232250,2017-03-03,17:30:00,Milano,45.4749515,9.1947308,"Via Filippo Turati, 20121 Milano, Italia",Genova,44.4168921,8.9215322,"Genova Piazza Principe, 16134 Genova, Italia",12.0,146,3,3,755232250-milano-genova,"[Milano, Genova]",manual,online,Genova
478,478,https://www.blablacar.it/passaggio-milano-viareggio-753017180,2017-03-03,17:30:00,Milano,45.4864723,9.2161548,"Piazzale Loreto, Milano, MI",Viareggio,43.8739544,10.2526887,"Viareggio, LU",16.5,262,1,3,753017180-milano-viareggio,"[Milano, Viareggio]",auto,online,Viareggio
479,479,https://www.blablacar.it/passaggio-milano-livorno-755609540,2017-03-03,17:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Livorno,43.5483827,10.31056,"Livorno, LI",18.5,301,2,3,755609540-milano-livorno,"[Milano, Livorno]",auto,online,Livorno
480,480,https://www.blablacar.it/passaggio-milano-portogruaro-754040850,2017-03-03,17:30:00,Milano,45.4858877,9.2042827,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Portogruaro,45.7805759,12.8373992,"30026 Portogruaro VE, Italia",19.5,323,1,4,754040850-milano-portogruaro,"[Milano, Portogruaro, Latisana]",manual,online,Portogruaro
481,481,https://www.blablacar.it/passaggio-milano-portogruaro-753199310,2017-03-03,17:30:00,Milano,45.4639,9.18807,"Milano, MI",Portogruaro,45.7806,12.8374,"Portogruaro, VE",23.0,322,1,3,753199310-milano-portogruaro,"[Milano, Portogruaro, Udine]",auto,online,Portogruaro
482,482,https://www.blablacar.it/passaggio-milano-jesi-752915155,2017-03-03,17:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Jesi,43.527084351,13.246379852,"60035 Jesi AN, Italia",26.5,431,2,3,752915155-milano-jesi,"[Milano, Jesi]",auto,online,Jesi
